suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,0,libero_goal/put_the_bowl_on_the_plate/0000,4000,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,8.359
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,1,libero_goal/put_the_bowl_on_the_plate/0001,4001,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.858
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,2,libero_goal/put_the_bowl_on_the_plate/0002,4002,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.816
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,3,libero_goal/put_the_bowl_on_the_plate/0003,4003,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,5.857
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,4,libero_goal/put_the_bowl_on_the_plate/0004,4004,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,5.909
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,5,libero_goal/put_the_bowl_on_the_plate/0005,4005,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,73,,5.820
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,6,libero_goal/put_the_bowl_on_the_plate/0006,4006,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,7.382
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,7,libero_goal/put_the_bowl_on_the_plate/0007,4007,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.943
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,8,libero_goal/put_the_bowl_on_the_plate/0008,4008,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.833
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,9,libero_goal/put_the_bowl_on_the_plate/0009,4009,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,5.889
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,10,libero_goal/put_the_bowl_on_the_plate/0010,4010,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.841
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,11,libero_goal/put_the_bowl_on_the_plate/0011,4011,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.787
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,12,libero_goal/put_the_bowl_on_the_plate/0012,4012,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,5.882
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,13,libero_goal/put_the_bowl_on_the_plate/0013,4013,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,73,,5.751
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,14,libero_goal/put_the_bowl_on_the_plate/0014,4014,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.843
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,15,libero_goal/put_the_bowl_on_the_plate/0015,4015,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.964
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,16,libero_goal/put_the_bowl_on_the_plate/0016,4016,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.825
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,17,libero_goal/put_the_bowl_on_the_plate/0017,4017,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,73,,5.999
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,18,libero_goal/put_the_bowl_on_the_plate/0018,4018,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.807
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,19,libero_goal/put_the_bowl_on_the_plate/0019,4019,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,6.920
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,20,libero_goal/put_the_bowl_on_the_plate/0020,4020,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,79,,5.868
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,21,libero_goal/put_the_bowl_on_the_plate/0021,4021,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,80,,6.002
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,22,libero_goal/put_the_bowl_on_the_plate/0022,4022,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,5.828
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,23,libero_goal/put_the_bowl_on_the_plate/0023,4023,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.781
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,24,libero_goal/put_the_bowl_on_the_plate/0024,4024,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,78,,6.532
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,25,libero_goal/put_the_bowl_on_the_plate/0025,4025,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,8.418
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,26,libero_goal/put_the_bowl_on_the_plate/0026,4026,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.874
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,27,libero_goal/put_the_bowl_on_the_plate/0027,4027,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,73,,5.837
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,28,libero_goal/put_the_bowl_on_the_plate/0028,4028,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,78,,5.878
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,29,libero_goal/put_the_bowl_on_the_plate/0029,4029,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,5.820
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,30,libero_goal/put_the_bowl_on_the_plate/0030,4030,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.837
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,31,libero_goal/put_the_bowl_on_the_plate/0031,4031,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.943
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,32,libero_goal/put_the_bowl_on_the_plate/0032,4032,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,9.446
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,33,libero_goal/put_the_bowl_on_the_plate/0033,4033,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,6.075
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,34,libero_goal/put_the_bowl_on_the_plate/0034,4034,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,5.735
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,35,libero_goal/put_the_bowl_on_the_plate/0035,4035,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.787
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,36,libero_goal/put_the_bowl_on_the_plate/0036,4036,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,7.584
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,37,libero_goal/put_the_bowl_on_the_plate/0037,4037,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.836
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,38,libero_goal/put_the_bowl_on_the_plate/0038,4038,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.865
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,39,libero_goal/put_the_bowl_on_the_plate/0039,4039,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,73,,5.796
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,40,libero_goal/put_the_bowl_on_the_plate/0040,4040,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,5.849
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,41,libero_goal/put_the_bowl_on_the_plate/0041,4041,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,5.926
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,42,libero_goal/put_the_bowl_on_the_plate/0042,4042,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,71,,6.082
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,43,libero_goal/put_the_bowl_on_the_plate/0043,4043,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.843
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,44,libero_goal/put_the_bowl_on_the_plate/0044,4044,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,78,,8.735
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,45,libero_goal/put_the_bowl_on_the_plate/0045,4045,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,6.217
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,46,libero_goal/put_the_bowl_on_the_plate/0046,4046,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,6.884
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,47,libero_goal/put_the_bowl_on_the_plate/0047,4047,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,76,,6.063
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,48,libero_goal/put_the_bowl_on_the_plate/0048,4048,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,78,,5.902
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,49,libero_goal/put_the_bowl_on_the_plate/0049,4049,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,74,,5.843
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,50,libero_goal/put_the_bowl_on_the_plate/0050,4050,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,78,,7.906
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,51,libero_goal/put_the_bowl_on_the_plate/0051,4051,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,75,,5.921
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,52,libero_goal/put_the_bowl_on_the_plate/0052,4052,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,77,,6.175
libero_goal,8,put_the_bowl_on_the_plate,put the bowl on the plate,53,libero_goal/put_the_bowl_on_the_plate/0053,4053,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,72,,6.384
