suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,0,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0000,1000,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,91,,16.723
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,1,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0001,1001,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,91,,15.935
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,2,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0002,1002,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,92,,14.757
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,3,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0003,1003,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,92,,14.248
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,4,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0004,1004,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,91,,14.210
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,5,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0005,1005,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,88,,13.730
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,6,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0006,1006,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,88,,14.184
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,7,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0007,1007,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,85,,14.831
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,8,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0008,1008,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,93,,14.246
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,9,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0009,1009,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,95,,14.474
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,10,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0010,1010,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,94,,15.873
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,11,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0011,1011,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,95,,15.525
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,12,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0012,1012,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,87,,13.743
libero_goal,2,put_the_wine_bottle_on_top_of_the_cabinet,put the wine bottle on top of the cabinet,13,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/0013,1013,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,89,,14.000
