suite,task_id,task_name,episode_idx,instance_id,policy_name,checkpoint_ref,success,num_env_steps,error_type
libero_goal,6,put_the_cream_cheese_in_the_bowl,0,libero_goal/put_the_cream_cheese_in_the_bowl/0000,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,106,
libero_goal,6,put_the_cream_cheese_in_the_bowl,1,libero_goal/put_the_cream_cheese_in_the_bowl/0001,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,107,
libero_goal,6,put_the_cream_cheese_in_the_bowl,2,libero_goal/put_the_cream_cheese_in_the_bowl/0002,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,111,
libero_goal,6,put_the_cream_cheese_in_the_bowl,3,libero_goal/put_the_cream_cheese_in_the_bowl/0003,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,98,
libero_goal,6,put_the_cream_cheese_in_the_bowl,4,libero_goal/put_the_cream_cheese_in_the_bowl/0004,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,101,
libero_goal,6,put_the_cream_cheese_in_the_bowl,5,libero_goal/put_the_cream_cheese_in_the_bowl/0005,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,98,
libero_goal,6,put_the_cream_cheese_in_the_bowl,6,libero_goal/put_the_cream_cheese_in_the_bowl/0006,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,108,
libero_goal,6,put_the_cream_cheese_in_the_bowl,7,libero_goal/put_the_cream_cheese_in_the_bowl/0007,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,105,
libero_goal,6,put_the_cream_cheese_in_the_bowl,8,libero_goal/put_the_cream_cheese_in_the_bowl/0008,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,102,
libero_goal,6,put_the_cream_cheese_in_the_bowl,9,libero_goal/put_the_cream_cheese_in_the_bowl/0009,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,95,
