policy,task,official_episode_id,repeat_id,seed,horizon,env_name,scene_name,robot,robot_init_x,robot_init_y,overlay_path,ckpt_path,output_root
spatialvla,eggplant,0,0,202809230,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,1,0,202809231,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,2,0,202809232,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,3,0,202809233,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,4,0,202809234,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,5,0,202809235,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,6,0,202809236,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,7,0,202809237,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,8,0,202809238,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
spatialvla,eggplant,9,0,202809239,120,PutEggplantInBasketScene-v0,bridge_table_1_v2,widowx_sink_camera_setup,0.127,0.06,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/scratch/repeated_fixed_grid_calibration_288_20260523_v2/sources/simplerenv_openvla_ccfe380/ManiSkill2_real2sim/data/real_inpainting/bridge_sink.png,IPEC-COMMUNITY/spatialvla-4b-224-sft-bridge,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/spatialvla/eggplant
