suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,0,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0000,0,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,177,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,1,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0001,1,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,183,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,2,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0002,2,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,186,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,3,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0003,3,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,0,310,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,4,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0004,4,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,183,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,5,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0005,5,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,175,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,6,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0006,6,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,191,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,7,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0007,7,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,191,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,8,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0008,8,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,185,
libero_goal,3,open_the_top_drawer_and_put_the_bowl_inside,open the top drawer and put the bowl inside,9,libero_goal/open_the_top_drawer_and_put_the_bowl_inside/0009,9,spatial_forcing,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/spatial-forcing-7b-finetuned-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,0,310,
