suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type
libero_goal,7,turn_on_the_stove,turn on the stove,0,libero_goal/turn_on_the_stove/0000,0,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,
libero_goal,7,turn_on_the_stove,turn on the stove,1,libero_goal/turn_on_the_stove/0001,1,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,75,
libero_goal,7,turn_on_the_stove,turn on the stove,2,libero_goal/turn_on_the_stove/0002,2,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,
libero_goal,7,turn_on_the_stove,turn on the stove,3,libero_goal/turn_on_the_stove/0003,3,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,
libero_goal,7,turn_on_the_stove,turn on the stove,4,libero_goal/turn_on_the_stove/0004,4,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,80,
libero_goal,7,turn_on_the_stove,turn on the stove,5,libero_goal/turn_on_the_stove/0005,5,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,81,
libero_goal,7,turn_on_the_stove,turn on the stove,6,libero_goal/turn_on_the_stove/0006,6,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,79,
libero_goal,7,turn_on_the_stove,turn on the stove,7,libero_goal/turn_on_the_stove/0007,7,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,
libero_goal,7,turn_on_the_stove,turn on the stove,8,libero_goal/turn_on_the_stove/0008,8,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,78,
libero_goal,7,turn_on_the_stove,turn on the stove,9,libero_goal/turn_on_the_stove/0009,9,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,
libero_goal,7,turn_on_the_stove,turn on the stove,10,libero_goal/turn_on_the_stove/0010,10,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,
libero_goal,7,turn_on_the_stove,turn on the stove,11,libero_goal/turn_on_the_stove/0011,11,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,
libero_goal,7,turn_on_the_stove,turn on the stove,12,libero_goal/turn_on_the_stove/0012,12,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,
libero_goal,7,turn_on_the_stove,turn on the stove,13,libero_goal/turn_on_the_stove/0013,13,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,
libero_goal,7,turn_on_the_stove,turn on the stove,14,libero_goal/turn_on_the_stove/0014,14,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,77,
libero_goal,7,turn_on_the_stove,turn on the stove,15,libero_goal/turn_on_the_stove/0015,15,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,
libero_goal,7,turn_on_the_stove,turn on the stove,16,libero_goal/turn_on_the_stove/0016,16,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,79,
libero_goal,7,turn_on_the_stove,turn on the stove,17,libero_goal/turn_on_the_stove/0017,17,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,80,
libero_goal,7,turn_on_the_stove,turn on the stove,18,libero_goal/turn_on_the_stove/0018,18,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,
libero_goal,7,turn_on_the_stove,turn on the stove,19,libero_goal/turn_on_the_stove/0019,19,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,75,
libero_goal,7,turn_on_the_stove,turn on the stove,20,libero_goal/turn_on_the_stove/0020,20,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,75,
libero_goal,7,turn_on_the_stove,turn on the stove,21,libero_goal/turn_on_the_stove/0021,21,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,
libero_goal,7,turn_on_the_stove,turn on the stove,22,libero_goal/turn_on_the_stove/0022,22,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,78,
