suite,task_id,task_name,episode_idx,instance_id,policy_name,checkpoint_ref,success,num_env_steps,error_type
libero_goal,8,put_the_bowl_on_the_plate,0,libero_goal/put_the_bowl_on_the_plate/0000,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,1,libero_goal/put_the_bowl_on_the_plate/0001,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,90,
libero_goal,8,put_the_bowl_on_the_plate,2,libero_goal/put_the_bowl_on_the_plate/0002,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,89,
libero_goal,8,put_the_bowl_on_the_plate,3,libero_goal/put_the_bowl_on_the_plate/0003,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,90,
libero_goal,8,put_the_bowl_on_the_plate,4,libero_goal/put_the_bowl_on_the_plate/0004,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,5,libero_goal/put_the_bowl_on_the_plate/0005,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,6,libero_goal/put_the_bowl_on_the_plate/0006,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,87,
libero_goal,8,put_the_bowl_on_the_plate,7,libero_goal/put_the_bowl_on_the_plate/0007,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,8,libero_goal/put_the_bowl_on_the_plate/0008,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,9,libero_goal/put_the_bowl_on_the_plate/0009,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,92,
libero_goal,8,put_the_bowl_on_the_plate,10,libero_goal/put_the_bowl_on_the_plate/0010,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,11,libero_goal/put_the_bowl_on_the_plate/0011,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,95,
libero_goal,8,put_the_bowl_on_the_plate,12,libero_goal/put_the_bowl_on_the_plate/0012,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,87,
libero_goal,8,put_the_bowl_on_the_plate,13,libero_goal/put_the_bowl_on_the_plate/0013,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,86,
libero_goal,8,put_the_bowl_on_the_plate,14,libero_goal/put_the_bowl_on_the_plate/0014,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,85,
