suite,task_id,task_name,episode_idx,instance_id,policy_name,checkpoint_ref,success,num_env_steps,error_type
libero_goal,1,put_the_bowl_on_the_stove,0,libero_goal/put_the_bowl_on_the_stove/0000,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,103,
libero_goal,1,put_the_bowl_on_the_stove,1,libero_goal/put_the_bowl_on_the_stove/0001,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,103,
libero_goal,1,put_the_bowl_on_the_stove,2,libero_goal/put_the_bowl_on_the_stove/0002,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,96,
libero_goal,1,put_the_bowl_on_the_stove,3,libero_goal/put_the_bowl_on_the_stove/0003,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,96,
libero_goal,1,put_the_bowl_on_the_stove,4,libero_goal/put_the_bowl_on_the_stove/0004,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,98,
libero_goal,1,put_the_bowl_on_the_stove,5,libero_goal/put_the_bowl_on_the_stove/0005,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,90,
libero_goal,1,put_the_bowl_on_the_stove,6,libero_goal/put_the_bowl_on_the_stove/0006,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,94,
libero_goal,1,put_the_bowl_on_the_stove,7,libero_goal/put_the_bowl_on_the_stove/0007,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,93,
libero_goal,1,put_the_bowl_on_the_stove,8,libero_goal/put_the_bowl_on_the_stove/0008,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,99,
libero_goal,1,put_the_bowl_on_the_stove,9,libero_goal/put_the_bowl_on_the_stove/0009,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,93,
libero_goal,1,put_the_bowl_on_the_stove,10,libero_goal/put_the_bowl_on_the_stove/0010,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,96,
libero_goal,1,put_the_bowl_on_the_stove,11,libero_goal/put_the_bowl_on_the_stove/0011,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,93,
libero_goal,1,put_the_bowl_on_the_stove,12,libero_goal/put_the_bowl_on_the_stove/0012,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,88,
libero_goal,1,put_the_bowl_on_the_stove,13,libero_goal/put_the_bowl_on_the_stove/0013,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,85,
libero_goal,1,put_the_bowl_on_the_stove,14,libero_goal/put_the_bowl_on_the_stove/0014,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,93,
libero_goal,1,put_the_bowl_on_the_stove,15,libero_goal/put_the_bowl_on_the_stove/0015,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,92,
libero_goal,1,put_the_bowl_on_the_stove,16,libero_goal/put_the_bowl_on_the_stove/0016,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,94,
libero_goal,1,put_the_bowl_on_the_stove,17,libero_goal/put_the_bowl_on_the_stove/0017,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,94,
libero_goal,1,put_the_bowl_on_the_stove,18,libero_goal/put_the_bowl_on_the_stove/0018,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,99,
libero_goal,1,put_the_bowl_on_the_stove,19,libero_goal/put_the_bowl_on_the_stove/0019,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,97,
libero_goal,1,put_the_bowl_on_the_stove,20,libero_goal/put_the_bowl_on_the_stove/0020,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,96,
libero_goal,1,put_the_bowl_on_the_stove,21,libero_goal/put_the_bowl_on_the_stove/0021,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,154,
libero_goal,1,put_the_bowl_on_the_stove,22,libero_goal/put_the_bowl_on_the_stove/0022,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,93,
libero_goal,1,put_the_bowl_on_the_stove,23,libero_goal/put_the_bowl_on_the_stove/0023,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,97,
libero_goal,1,put_the_bowl_on_the_stove,24,libero_goal/put_the_bowl_on_the_stove/0024,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,95,
libero_goal,1,put_the_bowl_on_the_stove,25,libero_goal/put_the_bowl_on_the_stove/0025,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,97,
libero_goal,1,put_the_bowl_on_the_stove,26,libero_goal/put_the_bowl_on_the_stove/0026,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,96,
libero_goal,1,put_the_bowl_on_the_stove,27,libero_goal/put_the_bowl_on_the_stove/0027,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,99,
libero_goal,1,put_the_bowl_on_the_stove,28,libero_goal/put_the_bowl_on_the_stove/0028,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,103,
libero_goal,1,put_the_bowl_on_the_stove,29,libero_goal/put_the_bowl_on_the_stove/0029,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,89,
