suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,0,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0000,3000,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,147,,18.353
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,1,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0001,3001,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,143,,18.387
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,2,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0002,3002,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,149,,18.035
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,3,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0003,3003,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,141,,18.483
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,4,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0004,3004,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,139,,17.269
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,5,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0005,3005,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,144,,17.651
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,6,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0006,3006,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,142,,17.641
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,7,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0007,3007,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,140,,17.680
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,8,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0008,3008,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,139,,18.113
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,9,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0009,3009,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,140,,17.356
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,10,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0010,3010,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,134,,17.120
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,11,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0011,3011,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,144,,17.811
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,12,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0012,3012,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,154,,18.540
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,13,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0013,3013,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,140,,17.874
libero_object,6,pick_up_the_butter_and_place_it_in_the_basket,pick up the butter and place it in the basket,14,libero_object/pick_up_the_butter_and_place_it_in_the_basket/0014,3014,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,139,,17.268
